,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda
8418,c18cf0b9b56ce7bcae028d3ad689c627,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1717553808,26243614,1422869110071,RANKED_SOLO_5x5,6,1,9,1,0,0,0,0,1,3,11,29372,235,4707,24429,267416,40054,131846,95515,1494,14328,709,7686,5932,17221,14890,110,2,0,0,0,0,0,0,0,102,JUNGLE,NONE,1,0,1,1,0,1,10,2,2,1,22739202,26409084,49939158,25095843,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,22739202,26409084,49939158,25095843,1,1,376,0,767040000,8.8777777778,26.6333333333,0,1399686578121,23182531950,268.3163420139,804.9490260417,0.0330869813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,376,15293302950,290,86,0,0,15
5943,87ee5660a410afab011ca3bee8c7e456,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1717653980,26243614,1422895189142,RANKED_SOLO_5x5,2,4,6,0,0,0,0,0,0,5,0,24392,738,12171,11482,137120,0,93022,44097,1422,12351,0,6234,6117,10379,9675,202,0,0,0,0,0,0,0,0,14,JUNGLE,NONE,0,0,0,0,0,0,3,0,2,0,29711166,30872016,26243614,23381027,45197528,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,29711166,30872016,23381027,45197528,1,1,377,0,769080000,8.9013888889,26.7041666667,0,1399686578121,23208611021,268.6181831134,805.8545493403,0.0331377005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,377,15319382021,290,87,0,0,2
5372,7a12f21cf32988e56d2b5aafa7ba4c6f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1717729169,26243614,1422905621973,RANKED_SOLO_5x5,3,7,3,0,0,0,0,1,0,10,0,30870,830,6441,23599,167915,18150,119645,30119,204,14835,3713,9583,1538,12307,11915,260,1,0,0,0,0,0,0,0,31,TOP,SOLO,0,0,0,0,1,0,6,0,2,0,25329789,57612,24857048,26243614,22710824,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25329789,57612,24857048,22710824,1,1,378,0,771120000,8.925,26.775,0,1399686578121,23219043852,268.7389334722,806.2168004167,0.0332106699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,378,15329814852,290,88,0,0,0.8571428571
5751,82e52b4cb8f137191faa2023047f5820,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1724280693,26243614,1423435288753,RANKED_SOLO_5x5,1,4,1,0,0,0,0,0,0,6,0,14662,669,2273,11719,70450,586,12301,57563,122,8469,87,1378,7004,7830,7545,168,1,0,0,0,0,0,0,0,81,BOTTOM,DUO_CARRY,0,1,0,0,0,0,3,0,0,0,58699836,26243614,43661211,22541761,20927142,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,58699836,43661211,22541761,20927142,1,1,379,0,773160000,8.9486111111,26.8458333333,0,1399686578121,23748710632,274.8693360185,824.6080080556,0.0325558727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,379,15859481632,290,89,0,0,0.5
10806,f6be91622e95dc1b349947a1f97d20b2,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1725325398,26243614,1423520251562,RANKED_SOLO_5x5,3,7,3,1,0,0,0,1,1,3,8,18747,589,5382,12775,102060,17471,5577,79012,471,6444,0,87,6357,7556,7410,20,0,0,0,0,0,0,0,0,254,JUNGLE,NONE,0,0,0,0,1,0,0,0,1,0,40139195,35667260,26243614,21795072,32400201,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,40139195,35667260,21795072,32400201,1,1,380,0,775200000,8.9722222222,26.9166666667,0,1399686578121,23833673441,275.8527018634,827.5581055903,0.03252541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,380,15944444441,290,90,0,0,0.8571428571
6372,91f0f13c8cf1a6d7022c31797dc71aff,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1725343660,26243614,1423522174317,RANKED_SOLO_5x5,4,7,10,1,0,0,0,2,2,6,10,19180,324,12626,6230,79859,8485,64924,6449,482,30215,5720,23501,993,11431,10570,55,0,0,0,0,0,0,0,0,161,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,6,0,3,0,21795072,22157265,24446697,26243614,36031896,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,21795072,22157265,24446697,36031896,1,1,381,0,777240000,8.9958333333,26.9875,0,1399686578121,23835596196,275.8749559722,827.6248679167,0.0326083725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,381,15946367196,290,91,0,0,2
6564,9643e20746a6099eb62b1814ff456c3c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726189371,26243614,1423587240343,RANKED_SOLO_5x5,17,6,10,3,1,0,0,0,0,0,8,40433,1912,7614,30905,375079,34812,9185,331081,428,37303,739,771,35793,22020,18165,227,1,1,0,0,0,0,0,0,92,JUNGLE,NONE,0,0,1,0,0,1,6,1,2,1,22220686,23767205,19654365,40362706,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,22220686,23767205,19654365,40362706,1,1,382,0,779280000,9.0194444444,27.0583333333,0,1399686578121,23900662222,276.6280349769,829.8841049306,0.0326049543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,382,16011433222,290,92,0,0,4.5
6367,91e1ba60ca063dbba5f5b46a575aaf9c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726251090,26243614,1423595090745,RANKED_SOLO_5x5,5,1,7,1,0,0,0,0,0,8,2,12957,266,5413,7277,324734,966,281937,41829,44,30810,375,29671,764,17840,15360,375,2,0,0,0,0,0,0,1,82,TOP,SOLO,1,1,1,1,1,1,10,3,4,1,27451182,21022047,26243614,20373590,20907314,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,27451182,21022047,20373590,20907314,1,1,383,0,781320000,9.0430555556,27.1291666667,0,1399686578121,23908512624,276.7188961111,830.1566883333,0.0326795737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,383,16019283624,290,93,0,0,12
3840,580a3ced43aff875ca21ea06e0ac8517,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726270877,26243614,1423598455661,RANKED_SOLO_5x5,3,6,4,0,0,0,0,0,0,7,0,29603,441,15380,13781,245264,0,229413,15850,309,27333,0,23994,3339,13460,13645,306,1,0,0,0,0,0,0,0,268,TOP,SOLO,0,1,0,0,0,0,2,0,2,0,22059503,22508865,26243614,23100914,25792491,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,22059503,22508865,23100914,25792491,0,1,384,0,783360000,9.0666666667,27.2,0,1399686578121,23911877540,276.7578418981,830.2735256944,0.0327602882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,384,16022648540,290,94,0,0,1.1666666667
6935,9f9a6bd825315ef0619be7b4b565f1aa,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726392338,26243614,1423609716883,RANKED_SOLO_5x5,6,2,5,0,0,0,0,1,1,5,6,25288,1337,5726,18225,263409,32270,25820,205319,772,16141,98,1172,14870,14866,11220,116,1,0,0,0,0,0,0,0,107,JUNGLE,NONE,1,1,0,0,1,0,5,1,2,0,26243614,19369118,38957754,26210359,38342581,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,19369118,38957754,26210359,38342581,1,1,385,0,785400000,9.0902777778,27.2708333333,0,1399686578121,23923138762,276.8881801157,830.6645403472,0.0328301402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,385,16033909762,290,95,0,0,5.5
512,0c271399c94eec58065c07a03d2236b9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726409331,26243614,1423612628158,RANKED_SOLO_5x5,7,4,10,0,0,0,0,0,1,3,7,21378,169,5446,15762,154999,27190,33825,93983,1042,12298,898,3640,7759,12285,9520,54,2,0,0,0,0,0,0,0,24,JUNGLE,NONE,1,0,0,0,0,0,5,0,2,0,26243614,37786160,37481777,50069665,40819542,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,37786160,37481777,50069665,40819542,1,1,386,0,787440000,9.1138888889,27.3416666667,0,1399686578121,23926050037,276.9218754282,830.7656262847,0.0329114082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,386,16036821037,290,96,0,0,4.25
7167,a4e869df464da5bfda24e930cca2bb4a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726462836,26243614,1423615356534,RANKED_SOLO_5x5,6,7,5,0,0,0,0,2,0,14,0,34925,589,9383,24952,260913,1253,0,259659,249,29650,954,0,28695,15369,14980,302,1,0,0,0,0,0,0,0,92,TOP,SOLO,0,0,0,0,0,0,6,0,3,0,28764136,61969890,26243614,37427757,26865590,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,28764136,61969890,37427757,26865590,1,1,387,0,789480000,9.1375,27.4125,0,1399686578121,23928778413,276.9534538542,830.8603615625,0.0329929086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,387,16039549413,290,97,0,0,1.5714285714
4534,67112d13496a3c6a5795e93fada6737c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1726505193,26243614,1423618443504,RANKED_SOLO_5x5,3,4,3,0,0,0,0,2,0,12,3,22662,1208,4639,16814,173898,472,20408,153016,209,8252,472,1050,6729,11434,9552,235,0,0,1,0,0,1,0,0,107,TOP,SOLO,0,1,1,0,0,0,3,0,0,0,25570708,24680250,29600612,37154202,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25570708,24680250,29600612,37154202,1,1,388,0,791520000,9.1611111111,27.4833333333,0,1399686578121,23931865383,276.9891826736,830.9675480208,0.0330738949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,388,16042636383,290,98,0,0,1.5
3872,58bcc5f745c50ca63054a60a292903c6,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1729079677,26243614,1423846339095,RANKED_SOLO_5x5,9,3,5,1,0,0,0,0,0,9,1,18456,0,6017,12438,176957,724,13794,162439,150,21831,329,3207,18295,13598,12065,225,1,0,0,0,0,0,0,1,104,BOTTOM,DUO_CARRY,1,1,0,1,1,0,7,1,2,0,30227027,53221173,26243614,32394159,38363225,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,30227027,53221173,32394159,38363225,1,1,389,0,793560000,9.1847222222,27.5541666667,0,1399686578121,24159760974,279.626863125,838.880589375,0.0328463515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,389,16270531974,292,97,0,0,4.6666666667
8969,ce621e4bcb505c72a2c6e448ca0e594d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1729183419,26243614,1423858363577,RANKED_SOLO_5x5,4,5,8,0,0,0,0,1,1,3,8,42577,853,11354,30369,286951,38761,147801,100388,970,29346,1031,17585,10729,14909,15465,116,1,0,0,0,0,0,0,0,102,JUNGLE,NONE,0,0,1,0,1,0,5,0,3,0,26243614,27971566,22614861,23949355,38302769,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,27971566,22614861,23949355,38302769,1,1,390,0,795600000,9.2083333333,27.625,0,1399686578121,24171785456,279.7660353704,839.2981061111,0.0329144076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,390,16282556456,292,98,0,0,2.4
5026,727903b158d5fa825641da56ac55d183,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1730499948,26243614,1423950563661,RANKED_SOLO_5x5,4,1,3,0,0,0,0,0,0,7,1,13446,0,10127,3319,132063,426,65853,65784,0,16006,426,12673,2907,11162,10745,237,0,0,0,0,0,0,0,0,81,MIDDLE,SOLO,1,1,1,0,1,0,3,0,4,0,34559220,48321584,44663217,42834285,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,34559220,48321584,44663217,42834285,0,1,391,0,797640000,9.2319444444,27.6958333333,0,1399686578121,24263985540,280.8331659722,842.4994979167,0.0328734123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,391,16374756540,292,99,0,0,7
10972,fa652023f67dbbf3bdc8ad47a1ba15b5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1730534895,26243614,1423953350629,RANKED_SOLO_5x5,2,2,14,0,0,0,0,0,1,29,5,19947,210,3853,15883,53128,4607,35307,13213,71,9296,590,6396,2310,9555,7645,68,1,0,1,0,0,1,0,0,53,BOTTOM,NONE,1,1,1,1,1,0,7,1,3,0,53571017,42827716,61094163,39015683,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,53571017,42827716,61094163,39015683,1,1,392,0,799680000,9.2555555556,27.7666666667,0,1399686578121,24266772508,280.8654225463,842.5962676389,0.0329537024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,392,16377543508,292,100,0,0,8
7084,a340e967c8895d6bf31f80f0840cab98,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1730547287,26243614,1423955392423,RANKED_SOLO_5x5,7,4,8,0,0,0,0,0,0,1,4,25265,847,5681,18736,234025,31273,42993,159758,1053,15844,1101,2594,12147,14779,12618,93,2,0,0,0,0,0,0,1,24,JUNGLE,NONE,1,1,1,1,1,0,10,3,4,0,25754573,26243614,25260244,545965,36739904,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25754573,25260244,545965,36739904,1,1,393,0,801720000,9.2791666667,27.8375,0,1399686578121,24268814302,280.8890544213,842.6671632639,0.0330349884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,393,16379585302,292,101,0,0,3.75
10711,f4a0ed9ca5008b75ea2befe050647ccf,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1730674258,26243614,1423964329618,RANKED_SOLO_5x5,6,6,9,0,0,0,0,0,0,9,2,25697,3291,9291,13115,166258,1448,108,164701,960,23434,1108,0,22326,12423,12335,227,1,0,0,0,0,0,0,0,91,MIDDLE,SOLO,0,0,0,0,0,0,2,0,1,0,19314589,45091333,26243614,42092205,23682819,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,19314589,45091333,42092205,23682819,1,1,394,0,803760000,9.3027777778,27.9083333333,0,1399686578121,24277751497,280.9924941782,842.9774825347,0.0331068551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,394,16388522497,292,102,0,0,2.5
4387,63f028d7ed7b2f528d627cf4b289f388,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731205094,26243614,1423979194075,RANKED_SOLO_5x5,5,5,9,0,0,0,0,0,1,29,9,36162,831,20240,15090,54686,4678,37938,12070,95,15200,931,10607,3661,10510,9895,65,0,0,0,0,0,0,0,0,53,BOTTOM,DUO_SUPPORT,0,1,0,0,0,0,4,0,3,0,32046132,24989957,26243614,35383380,40152239,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,32046132,24989957,35383380,40152239,1,1,395,0,805800000,9.3263888889,27.9791666667,0,1399686578121,24292615954,281.1645365046,843.4936095139,0.0331705734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,395,16403386954,295,100,0,0,2.8
5560,7e798f0def4e84583a6029e40fc0c72e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731523510,26243614,1424021209771,RANKED_SOLO_5x5,4,2,11,0,0,0,0,0,0,0,6,18989,911,4788,13289,164671,16218,35846,112606,1158,9184,37,1947,7199,11531,10405,26,0,0,0,0,0,0,0,1,14,JUNGLE,NONE,1,0,1,1,1,0,8,2,3,0,44858457,61573029,43172998,23024229,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,44858457,61573029,43172998,23024229,1,1,396,0,807840000,9.35,28.05,0,1399686578121,24334631650,281.6508292824,844.9524878472,0.0331971329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,396,16445402650,298,98,0,0,7.5
10653,f32fb9606bfb2fb2fc5857e0ebf76573,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731544631,26243614,1424023477898,RANKED_SOLO_5x5,15,8,6,2,0,0,0,2,1,5,9,42381,1030,14800,26550,324358,44681,62080,217596,1381,33955,1583,10921,21450,20097,17743,144,2,0,0,0,0,0,0,1,24,JUNGLE,NONE,1,0,0,1,1,0,8,3,5,0,24910015,39097437,40489631,26243614,27682384,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,24910015,39097437,40489631,27682384,1,1,397,0,809880000,9.3736111111,28.1208333333,0,1399686578121,24336899777,281.6770807523,845.0312422569,0.0332778623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,397,16447670777,298,99,0,0,2.625
7390,a9af49cec7fad2da99692df3292652e9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731674914,26243614,1424033250904,RANKED_SOLO_5x5,2,2,1,0,0,0,0,0,0,7,1,6269,102,3261,2906,99132,210,36719,62203,2,8793,210,1478,7104,8236,7575,194,1,0,0,0,0,0,0,0,81,MIDDLE,SOLO,0,0,0,0,0,0,3,0,0,0,46519550,26243614,40775989,46279276,24289594,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,46519550,40775989,46279276,24289594,1,1,398,0,811920000,9.3972222222,28.1916666667,0,1399686578121,24346672783,281.7901942477,845.3705827431,0.0333482939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,398,16457443783,298,100,0,0,1.5
3395,4d83050f813fc0f21ffe1908d1079262,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731711274,26243614,1424035594579,RANKED_SOLO_5x5,0,4,6,0,0,0,0,0,1,115,4,17480,508,5025,11947,30049,440,23280,6328,162,6589,440,5000,1149,6086,5975,52,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,3,0,0,0,24934366,34976152,30557194,26243614,33991848,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,24934366,34976152,30557194,33991848,1,1,399,0,813960000,9.4208333333,28.2625,0,1399686578121,24349016458,281.8173201157,845.4519603472,0.0334288657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,399,16459787458,298,101,0,0,1.5
111,028c304c32e9d1829fb214bb510220fa,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731719474,26243614,1424037746162,RANKED_SOLO_5x5,2,5,6,0,0,0,0,2,1,4,4,19985,290,2710,16984,123511,20422,4588,98500,211,5872,714,0,5158,8748,8155,81,0,0,0,0,0,0,0,0,11,JUNGLE,NONE,0,0,0,0,0,0,1,0,0,0,42767601,21358654,43384988,26243614,19520195,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,42767601,21358654,43384988,19520195,1,1,400,0,816000000,9.4444444444,28.3333333333,0,1399686578121,24351168041,281.8422226968,845.5266680903,0.0335096862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,400,16461939041,298,102,0,0,1.6
10043,e60f550ddabe85e8dbcc6ab830536124,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1731772504,26243614,1424040328772,RANKED_SOLO_5x5,7,1,12,1,0,0,0,0,1,12,1,11824,38,7130,4654,108601,10570,87162,10868,478,27412,4267,21698,1446,13083,11645,62,0,0,0,0,0,0,0,1,161,BOTTOM,DUO_SUPPORT,1,1,1,1,0,1,9,1,3,1,563249,47597356,28445541,21499147,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,563249,47597356,28445541,21499147,1,1,401,0,818040000,9.4680555556,28.4041666667,0,1399686578121,24353750651,281.8721140162,845.6163420486,0.033589898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,401,16464521651,298,103,0,0,19
3535,5062f5d97f592f5231bafb632ede008a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1732463145,26243614,1424063656490,RANKED_SOLO_5x5,9,10,6,0,0,0,0,0,1,1,11,36600,1127,16661,18811,277711,28104,9253,240353,583,25658,425,243,24990,16758,15490,113,0,0,0,0,0,0,0,0,92,JUNGLE,NONE,0,1,0,0,0,1,6,1,1,1,23210881,42669835,38781436,21588797,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,23210881,42669835,38781436,21588797,1,1,402,0,820080000,9.4916666667,28.475,0,1399686578121,24377078369,282.1421107523,846.4263322569,0.0336414392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,402,16487849369,301,101,0,0,1.5
1470,21c72922c1dd06336c11b0a990cb36cb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1732748649,26243614,1424105174338,RANKED_SOLO_5x5,5,4,9,0,0,0,0,0,0,9,1,23669,558,8245,14865,191170,2277,106890,82003,158,29068,707,22904,5456,14816,14545,273,0,0,0,0,0,0,0,0,81,MIDDLE,SOLO,0,0,0,0,0,0,5,0,0,0,44474645,28915838,26243614,32986799,48989559,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,44474645,28915838,32986799,48989559,0,1,403,0,822120000,9.5152777778,28.5458333333,0,1399686578121,24418596217,282.6226414005,847.8679242014,0.0336677831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,403,16529367217,301,102,0,0,3.5
4124,5e61b6635d4ba96e1a83062bcbbc62e9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1732801317,26243614,1424109039468,RANKED_SOLO_5x5,8,6,9,1,0,0,0,0,1,5,9,32023,689,14049,17284,230224,30761,21749,177713,915,22036,895,809,20330,14737,13965,84,1,0,0,0,0,0,0,0,107,JUNGLE,NONE,0,0,1,0,0,0,3,0,0,0,26243614,21215267,189313,20441980,23063340,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,21215267,189313,20441980,23063340,1,1,404,0,824160000,9.5388888889,28.6166666667,0,1399686578121,24422461347,282.6673767014,848.0021301042,0.0337459844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,404,16533232347,301,103,0,0,2.8333333333
9590,db74fc70c8e166fa4cda6dcb538b22c8,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1732826525,26243614,1424112131152,RANKED_SOLO_5x5,1,4,9,0,0,0,0,0,1,33,3,25747,1410,12857,11479,45717,4874,29842,10999,62,10517,840,6855,2822,8565,8235,72,0,0,0,0,0,0,0,0,53,BOTTOM,DUO,0,0,0,0,0,0,4,0,0,0,26243614,28338021,38971485,38267872,45601408,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,28338021,38971485,38267872,45601408,1,1,405,0,826200000,9.5625,28.6875,0,1399686578121,24425553031,282.703160081,848.1094802431,0.0338252321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,405,16536324031,301,104,0,0,2.5
1674,268bc8e04628534a7dc58dad7e85fbc7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1732900342,26243614,1424117234914,RANKED_SOLO_5x5,4,6,2,1,1,0,0,0,0,7,0,13831,525,2828,10477,68640,7557,693,60389,19,12820,2112,397,10311,7810,7315,145,0,0,0,0,0,0,0,0,67,BOTTOM,DUO_CARRY,0,0,0,0,0,0,1,0,0,0,34629440,24509688,21502722,37589570,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,34629440,24509688,21502722,37589570,1,1,406,0,828240000,9.5861111111,28.7583333333,0,1399686578121,24430656793,282.7622314005,848.2866942014,0.0339016674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,406,16541427793,301,105,0,0,1
